listing_id,name,description,neighborhood_overview,host_id,host_name,host_since,host_is_superhost,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
894164411947316979,Lovely Studio in South Kensington,"Nestled in the heart of South Kensington, this cosy studio apartment is tailored for comfort and convenience. Ideal for 2 guests, this retreat offers a private kitchen, bedroom, and bathroom. Immerse yourself in the local charm and explore the nearby treasures of London.",Not provided,40501196,host_021,2015-08-04,f,Kensington and Chelsea,51.48857266025582,-0.1813303391441077,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Toaster"", ""Shampoo"", ""Mini fridge"", ""Wifi"", ""Fire extinguisher"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""TV"", ""Stove"", ""Bed linens"", ""Microwave"", ""Essentials"", ""Freezer"", ""Washer"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Long term stays allowed"", ""First aid kit"", ""Cooking basics"", ""Hair dryer"", ""Dining table"", ""Drying rack for clothing"", ""Oven""]",$79.00,2,1125,9,37,67,157,31,31,2,2023-06-28,2024-02-26,4.45,4.52,4.45,4.9,4.81,4.77,4.39,t,26,25,1,0,3.47
894800558530135258,"Serviced 2 Bed Flat, Sky TV, Air Con","A lovely two bedroom apartment suite with kitchenette, Sky TV and air conditioning, located within our boutique hotel, The Leonard, just seconds from Oxford Street in Central London. <br /><br />Note that we have two of these suites (there are photos of both). The specific room cannot be allocated until arrival. Both have luxurious, individually styled décor and sensuous fabrics.<br /><br />Daily servicing is provided with full cleaning and linen change.",2 mins walk to Oxford Street<br />3 mins walk to Selfridges<br />3 mins walk to Hyde park,422007641,host_254,2021-09-07,t,Westminster,51.51404,-0.15892,Entire serviced apartment,Entire home/apt,5,1.0,1 bath,1.0,3.0,"[""Toaster"", ""Room-darkening shades"", ""Wifi"", ""High chair - available upon request"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Extra pillows and blankets"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""TV"", ""Bathtub"", ""Clothing storage"", ""Sound system"", ""Wine glasses"", ""Indoor fireplace"", ""Elemis body soap"", ""Bed linens"", ""Microwave"", ""Essentials"", ""Safe"", ""Freezer"", ""Washer"", ""Elemis conditioner"", ""Elevator"", ""Iron"", ""Refrigerator"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hangers"", ""Cleaning available during stay"", ""Bidet"", ""Air conditioning"", ""Coffee"", ""Smoke alarm"", ""Long term stays allowed"", ""Electric stove"", ""Dedicated workspace"", ""Elemis shampoo"", ""Hair dryer"", ""Dining table"", ""Oven""]",$352.00,1,365,28,58,84,262,1,1,0,2023-08-20,2023-08-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,3,5,0,0.14
896389538580629268,Stunning Covent Garden DREAM COME TRUE Surprise!,"A unique Penthouse in an incredibly popular location. Sitting pretty on London's Covent Garden this modern home is within walking distance of pretty much the best London has to offer!<br /><br />You'll enjoy a large reception with an open plan kitchen, a 77inch entertainment center for relaxation after a long day out in a never sleeping city.  Extremely large Bedroom Suites with en-suite bathrooms offer fantastic privacy. A fully equipped kitchen might convince you to eat in for at least one time!.",Not provided,255675,host_443,2010-10-07,t,Westminster,51.510076244835965,-0.1241152130295662,Entire serviced apartment,Entire home/apt,6,3.0,3 baths,3.0,3.0,"[""Toaster"", ""Crib"", ""Induction stove"", ""Room-darkening shades"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Wifi"", ""Dishwasher"", ""Cleaning products"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Free dryer \u2013 In unit"", ""Extra pillows and blankets"", ""High chair"", ""Hot water"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Blender"", ""Shower gel"", ""TV"", ""Bathtub"", ""Clothing storage"", ""Backyard"", ""Wine glasses"", ""Body soap"", ""Babysitter recommendations"", ""Bed linens"", ""Portable fans"", ""Microwave"", ""Private entrance"", ""Central air conditioning"", ""Essentials"", ""Freezer"", ""Elevator"", ""Iron"", ""Host greets you"", ""Refrigerator"", ""Hangers"", ""Carbon monoxide alarm"", ""Coffee"", ""Smoke alarm"", ""Long term stays allowed"", ""First aid kit"", ""Dedicated workspace"", ""Paid parking off premises"", ""Hair dryer"", ""Dining table"", ""Drying rack for clothing"", ""Oven"", ""Books and reading material""]",$442.00,3,90,15,42,47,47,11,11,0,2023-05-26,2024-02-09,5.0,5.0,4.91,5.0,5.0,5.0,4.82,t,5,5,0,0,1.1
897907033140905448,Shoreditch Loft,Enjoy a stylish experience at this centrally-located unique place right opposite Spitalfields Market.,Not provided,15990181,host_424,2014-05-26,t,Tower Hamlets,51.51997650267299,-0.0741761550307273,Entire serviced apartment,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Toaster"", ""Room-darkening shades"", ""Shampoo"", ""Mini fridge"", ""Coffee maker: french press"", ""Wifi"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""TV"", ""Clothing storage: closet"", ""Wine glasses"", ""Body soap"", ""Central heating"", ""Bed linens"", ""Gas stove"", ""Lockbox"", ""Essentials"", ""Washer"", ""Iron"", ""Hangers"", ""Cleaning available during stay"", ""Carbon monoxide alarm"", ""Coffee"", ""Smoke alarm"", ""Long term stays allowed"", ""Cooking basics"", ""Hair dryer"", ""Dining table"", ""Conditioner"", ""Oven""]",$139.00,2,28,8,14,30,107,21,21,0,2023-05-29,2023-12-29,4.76,4.9,4.86,4.86,4.86,4.81,4.48,t,29,29,0,0,2.11
899018696621068729,Commercial Street Serviced Flat by MySquare,"A luxury one bedroom apartment located on the sixth floor, of the sought after Kensington Apartments development.  The apartment is in the corner of the building with only one neighboring flat and minimum noise. The property has an open plan reception that is ideal for entertaining with dinning area and a large private balcony which can be used for sitting and dining in the summer.<br /><br />Disclaimer : Some of the amenities mentioned are subject to availability and chargeable.",A hub of various dining and shopping areas and a lively nightlife. Commercial Street  is located on this street that stretches from Aldgate East station to Shoreditch High Street.<br /><br />The London city airport is located within 6 miles and Aldgate East station is located nearby providing easy connectivity to other parts of the city.,54987,host_013,2009-11-17,f,Tower Hamlets,51.51570311068041,-0.0717515364998436,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Elevator"", ""Babysitter recommendations"", ""Heating"", ""Washer"", ""Toaster"", ""Dining table"", ""Cooking basics"", ""Refrigerator"", ""Long term stays allowed"", ""Wifi"", ""Portable fans"", ""Essentials"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Hair dryer"", ""Safe"", ""Kitchen"", ""Microwave"", ""TV"", ""Stove"", ""Dedicated workspace"", ""Dryer"", ""Coffee"", ""Lockbox"", ""Freezer"", ""Coffee maker: french press"", ""Wine glasses"", ""Paid crib"", ""Conditioner"", ""Shower gel"", ""Dishes and silverware"", ""Room-darkening shades"", ""Private entrance"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Smoke alarm"", ""Cleaning products"", ""Self check-in"", ""Oven"", ""Bed linens"", ""Laundromat nearby"", ""Paid high chair"", ""Bathtub"", ""Shampoo"", ""Hot water"", ""Private patio or balcony"", ""Mini fridge"", ""Dishwasher""]",$188.00,28,365,6,36,66,261,1,1,0,2023-10-06,2023-10-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,55,55,0,0,0.18
899022171441314076,Commercial Street Serviced Flats by MySquare,"A luxury one bedroom apartment located on the sixth floor, of the sought after Kensington Apartments development.  The apartment is in the corner of the building with only one neighbouring flat and minimum noise. The property has an open plan reception that is ideal for entertaining with dinning area and a large private balcony which can be used for sitting and dining in the summer.",A hub of various dining and shopping areas and a lively nightlife. Commercial Street  is located on this street that stretches from Aldgate East station to Shoreditch High Street.<br /><br />The London city airport is located within 6 miles and Aldgate East station is located nearby providing easy connectivity to other parts of the city.,25423352,host_064,2014-12-31,f,Tower Hamlets,51.5152,-0.07392,Entire serviced apartment,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Room-darkening shades"", ""Shampoo"", ""Wifi"", ""Cleaning products"", ""Fire extinguisher"", ""Dishes and silverware"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""TV"", ""Bathtub"", ""Stove"", ""Wine glasses"", ""Body soap"", ""Central heating"", ""Babysitter recommendations"", ""Bed linens"", ""Microwave"", ""Lockbox"", ""Essentials"", ""Freezer"", ""Washer"", ""Coffee maker"", ""Elevator"", ""Iron"", ""Refrigerator"", ""Hangers"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Coffee"", ""Paid crib - available upon request"", ""Smoke alarm"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Dining table"", ""Oven""]",$188.00,28,365,5,35,65,261,1,1,0,2023-10-14,2023-10-14,5.0,5.0,5.0,4.0,5.0,5.0,5.0,t,53,53,0,0,0.19
899050630752995035,One Bedroom Flat in Commercial Street,"A luxury one bedroom apartment located on the sixth floor, of the sought after Kensington Apartments development. The apartment is in the corner of the building with only one neighboring flat and minimum noise. The property has an open plan reception that is ideal for entertaining with dinning area and a large private balcony which can be used for sitting and dining in the summer.",A hub of various dining and shopping areas and a lively nightlife. Commercial Street  is located on this street that stretches from Aldgate East station to Shoreditch High Street.<br /><br />The London city airport is located within 6 miles and Aldgate East station is located nearby providing easy connectivity to other parts of the city.,400526884,host_186,2021-05-08,f,Tower Hamlets,51.5162538,-0.0728574,Entire serviced apartment,Entire home/apt,3,,1 bath,1.0,,"[""Elevator"", ""Babysitter recommendations"", ""Central heating"", ""Toaster"", ""Dining table"", ""Cooking basics"", ""Refrigerator"", ""Long term stays allowed"", ""Stainless steel oven"", ""Wifi"", ""Essentials"", ""Portable fans"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Hair dryer"", ""Safe"", ""Kitchen"", ""Microwave"", ""Body soap"", ""Paid crib - always at the listing"", ""Dedicated workspace"", ""Coffee"", ""Lockbox"", ""Coffee maker: french press"", ""Wine glasses"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Conditioner"", ""Shower gel"", ""Dishes and silverware"", ""Room-darkening shades"", ""Private entrance"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Smoke alarm"", ""Cleaning available during stay"", ""Cleaning products"", ""Self check-in"", ""Stainless steel electric stove"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""43\"" HDTV with Amazon Prime Video, Netflix"", ""Bathtub"", ""Shampoo"", ""Hot water"", ""Private patio or balcony"", ""Mini fridge"", ""Dishwasher""]",,28,365,6,36,66,261,0,0,0,,,,,,,,,,t,48,48,0,0,
898456904028448571,New perfectly designed 2 Bed,"The large open-plan, living/kitchen/dining provides plenty of space to relax on the large sofa. The 55” flatscreen TV and Sky TV package makes it easy to please all choices of entertainment plus the high-speed broadband ensures easy remote working, in the study area.<br /><br />This apartment has been fully stocked to provide a home away from home with absolutely everything thought about with care and consideration – all that’s needed to move in are clothes/personal effects.","Situated in leafy South West London by the river, Putney faces Fulham across the Thames. It is in Wandsworth borough, just within Zone 2. Putney is perfect for those who want a little peace for their city lifestyle, characterised by stunning architecture, plenty of greenery, and the knowledge it’s a safe environment. With a quick overland railway service to Waterloo, busy high street and the family scene’s vibrancy, Putney manages to maintain a small-town feel and charm of its own.<br /><br />Located in the borough of Wandsworth in South West London, Putney is perhaps most famous as the starting point for the annual Oxford and Cambridge University boat race. <br /><br />Only 6 miles from central London with a range of transport options, plenty of green outdoor space, stunning riverside views, great schools and a family-friendly vibe.",32056798,host_026,2015-04-27,t,Wandsworth,51.45479977351184,-0.2191855590657817,Entire serviced apartment,Entire home/apt,6,2.0,2 baths,2.0,3.0,"[""Toaster"", ""Induction stove"", ""Stainless steel single oven"", ""Room-darkening shades"", ""Shampoo"", ""Mini fridge"", ""Wifi"", ""Dishwasher"", ""Cleaning products"", ""Standalone high chair - available upon request"", ""Clothing storage: closet, wardrobe, and dresser"", ""Sound system with Bluetooth and aux"", ""Fire extinguisher"", ""Dishes and silverware"", ""Pocket wifi"", ""Hot water kettle"", ""Self check-in"", ""60\"" HDTV with Amazon Prime Video, premium cable, standard cable"", ""Free dryer \u2013 In unit"", ""Extra pillows and blankets"", ""Hot water"", ""Kitchen"", ""Baking sheet"", ""Shower gel"", ""Children\u2019s dinnerware"", ""Coffee maker: espresso machine"", ""Barbecue utensils"", ""Window guards"", ""Laundromat nearby"", ""Bathtub"", ""Wine glasses"", ""Body soap"", ""Crib - available upon request"", ""Central heating"", ""Bed linens"", ""Single level home"", ""Portable fans"", ""Microwave"", ""Private entrance"", ""Lockbox"", ""Essentials"", ""Freezer"", ""Elevator"", ""Iron"", ""Refrigerator"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hangers"", ""Books and reading material"", ""Cleaning available during stay"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Coffee"", ""Smoke alarm"", ""Long term stays allowed"", ""First aid kit"", ""Dedicated workspace"", ""Cooking basics"", ""Private backyard \u2013 Fully fenced"", ""Paid parking lot on premises \u2013 1 space"", ""Hair dryer"", ""Dining table"", ""Ethernet connection"", ""Conditioner"", ""Drying rack for clothing"", ""Free washer \u2013 In unit""]",$168.00,4,365,14,24,31,253,18,18,1,2023-07-14,2024-02-21,4.89,5.0,5.0,5.0,5.0,4.83,4.83,t,35,35,0,0,2.16
897588510047742076,Shared 3 bed with thames views!,Huge 3 bed with amazing views of the river Thames and 02 with smoking area and ps5 console.,Not provided,80914860,host_444,2016-06-30,f,Tower Hamlets,51.50412,-0.00803,Private room in serviced apartment,Private room,4,,1 private bath,2.0,,"[""Central heating"", ""Shared patio or balcony"", ""City skyline view"", ""Washer"", ""Refrigerator"", ""Smoking allowed"", ""Wifi"", ""Essentials"", ""Carbon monoxide alarm"", ""Kitchen"", ""Body soap"", ""Dedicated workspace"", ""Game console: PS5"", ""75\"" HDTV with Netflix, Amazon Prime Video, Fire TV"", ""Host greets you"", ""Conditioner"", ""Shower gel"", ""Iron"", ""Pets allowed"", ""River view"", ""Outdoor furniture"", ""Bathtub"", ""Shampoo"", ""Smoke alarm""]",,1,1125,30,60,90,90,4,4,0,2023-05-28,2023-07-02,5.0,5.0,5.0,5.0,5.0,4.75,5.0,f,1,0,1,0,0.4
900734184205163843,"Luxurius & Chic 5-Star London Flat, 55’ Smart TV","Indulge in luxury at our centrally-located serviced apartment. Easy access to attractions/business districts via Tube, DLR & buses. Canary Wharf, O2, ABBA Arena, City of London, Stratford, Greenwich, Westminster, Tower of London, Oxford Circus are within a short journey. Enjoy a fully equipped kitchen, marble bathroom with bidet & bathtub, bedroom, workspace & living room.  Explore London's iconic landmarks in style and embrace the city's vibrant energy, unwind in luxury & exquisite apartment","3-minute walk to Devons Road DLR (Dockland Light Railway) Station<br />4-minute walk to Bromley By Bow Tube (Underground) Station - Zone 2<br />3-minute walk to the Supermarkets<br />7-minute walk to Tesco Superstore <br /><br />9 minutes- ABBA Arena<br />13 minutes - Canary Wharf<br />14 minutes- Stratford<br />20 minutes - Liverpool Street <br />21 minutes- Greenwich<br />22 minutes- City of London<br />22 minutes- O2 Arena<br />23 minutes- City Airport<br />26 minutes- Tower Bridge<br />27 minutes- Westminster, London Eye<br />28 minutes- Oxford Circus<br />28 minutes- Kings Cross St. Pancras<br />32 minutes- Trafalgar Squarees to",248891663,host_445,2019-03-14,f,Tower Hamlets,51.522937263128114,-0.0114708257415079,Entire serviced apartment,Entire home/apt,5,,1 bath,1.0,,"[""Zanussi  induction stove"", ""Central heating"", ""Toaster"", ""Dining table"", ""Single level home"", ""Fast wifi \u2013 206 Mbps"", ""Cooking basics"", ""Rice maker"", ""Essentials"", ""Portable fans"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Blender"", ""Hair dryer"", ""Kitchen"", ""Microwave"", ""Body soap"", ""Crib - available upon request"", ""Dedicated workspace"", ""Coffee"", ""Lockbox"", ""Books and reading material"", ""Freezer"", ""Coffee maker"", ""Free dryer \u2013 In unit"", ""Wine glasses"", ""Free washer \u2013 In unit"", ""Conditioner"", ""Shower gel"", ""Dishes and silverware"", ""Room-darkening shades"", ""Zanussi single oven"", ""Baking sheet"", ""Private entrance"", ""Hangers"", ""Zanussi refrigerator"", ""Paid street parking off premises"", ""55\"" HDTV with Apple TV, Amazon Prime Video, Netflix"", ""Iron"", ""Smoke alarm"", ""Cleaning available during stay"", ""Cleaning products"", ""Self check-in"", ""First aid kit"", ""Fire extinguisher"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""Drying rack for clothing"", ""Bidet"", ""Bathtub"", ""Shampoo"", ""Hot water"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old""]",,1,1125,0,0,0,0,2,2,0,2023-06-04,2023-06-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.2
902849891975512435,Super Cozy 2 bed 2 bath ground floor flat!,*RECENTLY RENOVATED AND REFURBISHED,Not provided,362852046,host_395,2020-08-16,f,Westminster,51.532649,-0.208595,Entire serviced apartment,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Toaster"", ""Baby safety gates"", ""Room-darkening shades"", ""Cleaning products"", ""Clothing storage: closet, wardrobe, and dresser"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Extra pillows and blankets"", ""Kitchen"", ""Hot water"", ""Single oven"", ""Coffee maker: espresso machine"", ""Window guards"", ""Bathtub"", ""Stove"", ""Changing table - available upon request"", ""Fireplace guards"", ""Central heating"", ""Fast wifi \u2013 103 Mbps"", ""Babysitter recommendations"", ""Bed linens"", ""Single level home"", ""Portable fans"", ""Microwave"", ""Private patio or balcony"", ""Lockbox"", ""Essentials"", ""Outdoor furniture"", ""Freezer"", ""Baby bath - available upon request"", ""Paid high chair - available upon request"", ""Elevator"", ""Iron"", ""65\"" HDTV with Netflix"", ""Refrigerator"", ""Baby monitor - available upon request"", ""Hangers"", ""Outdoor dining area"", ""Cleaning available during stay"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Coffee"", ""Paid crib - available upon request"", ""Smoke alarm"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cooking basics"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""Dining table"", ""Ethernet connection"", ""Drying rack for clothing"", ""Free washer \u2013 In unit""]",$64.00,1,28,11,41,71,71,36,36,7,2023-07-06,2024-03-15,4.75,4.75,4.67,4.92,4.72,4.75,4.75,t,15,15,0,0,4.17
904262009241730074,1Bedroom flat with balcony in Elephant and Castle,"A light and airy, well-proportioned, one-bedroom apartment with a generous balcony in the award-winning Elephant Park development in Elephant and Castle. The dual-aspect, open-plan kitchen / living room features floor-to-ceiling windows and large sliding doors leading onto the private balcony. The fully integrated and streamlined kitchen features modern appliances and reflective, custom-made cabinetry.","Just south of River Thames the Elephant and Castle is the top central neighbourhood of London. Once famed as the 'Piccadilly of the South' this ever-changing neighbourhood means that a lot of popular retails are now here. This neighbourhood also serves as a transportation hub with two underground stations, a mainline rail station,28 bus routes and excellent road connectivity.",25423352,host_064,2014-12-31,f,Southwark,51.492386543083406,-0.0955161717236633,Entire serviced apartment,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Room-darkening shades"", ""Shampoo"", ""Wifi"", ""Dishwasher"", ""Cleaning products"", ""Fire extinguisher"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""TV"", ""Bathtub"", ""Clothing storage"", ""Stove"", ""Wine glasses"", ""Babysitter recommendations"", ""Bed linens"", ""Microwave"", ""Private patio or balcony"", ""Lockbox"", ""Essentials"", ""Freezer"", ""Washer"", ""Coffee maker"", ""Iron"", ""Refrigerator"", ""Hangers"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Coffee"", ""Paid crib - available upon request"", ""Smoke alarm"", ""Long term stays allowed"", ""First aid kit"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Dining table"", ""Conditioner"", ""Oven""]",$188.00,28,365,29,49,73,211,0,0,0,,,,,,,,,,t,53,53,0,0,
904813476463265374,1 Bedroom Flat with balcony in Elephant and Castle,"A light and airy, well-proportioned, one-bedroom apartment with a generous balcony in the award-winning Elephant Park development in Elephant and Castle. The dual-aspect, open-plan kitchen / living room features floor-to-ceiling windows and large sliding doors leading onto the private balcony. The fully integrated and streamlined kitchen features modern appliances and reflective, custom-made cabinetry.","Located in Elephant Park which is a mixed-use development area, having recently opened new shops, restaurants, cafes and community spaces. This new and emerging town centre is located in a major transport hub having excellent connectivity to underground stations, bus routes etc.",400526884,host_186,2021-05-08,f,Southwark,51.491623,-0.0962147,Entire serviced apartment,Entire home/apt,3,,1 bath,1.0,,"[""Elevator"", ""Central heating"", ""Toaster"", ""Dining table"", ""Cooking basics"", ""Refrigerator"", ""Long term stays allowed"", ""Stainless steel oven"", ""Wifi"", ""Essentials"", ""Paid crib - available upon request"", ""Portable fans"", ""43\"" HDTV with Amazon Prime Video, Disney+, Netflix"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Hair dryer"", ""Safe"", ""Kitchen"", ""Microwave"", ""Body soap"", ""Dedicated workspace"", ""Coffee"", ""Lockbox"", ""Freezer"", ""Coffee maker: french press"", ""Wine glasses"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Conditioner"", ""Shower gel"", ""Dishes and silverware"", ""Room-darkening shades"", ""Private entrance"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Smoke alarm"", ""Pets allowed"", ""Cleaning available during stay"", ""Cleaning products"", ""Self check-in"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""Drying rack for clothing"", ""Bathtub"", ""Shampoo"", ""Hot water"", ""Private patio or balcony"", ""Mini fridge"", ""Dishwasher""]",,28,365,29,49,71,209,0,0,0,,,,,,,,,,t,48,48,0,0,
904206497760929310,1 Bedroom Flat with balcony in Elephant and Castle,"A light and airy, well-proportioned, one-bedroom apartment with a generous balcony in the award-winning Elephant Park development in Elephant and Castle. The dual-aspect, open-plan kitchen / living room features floor-to-ceiling windows and large sliding doors leading onto the private balcony. The fully integrated and streamlined kitchen features modern appliances and reflective, custom-made cabinetry.","Located in Elephant Park which is a mixed-use development area, having recently opened new shops, restaurants, cafes and community spaces. This new and emerging town centre is located in a major transport hub having excellent connectivity to underground stations, bus routes etc.",54987,host_013,2009-11-17,f,Southwark,51.49300207377559,-0.0944341949448518,Entire serviced apartment,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Room-darkening shades"", ""Shampoo"", ""Wifi"", ""Dishwasher"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""TV"", ""Bathtub"", ""Clothing storage"", ""Stove"", ""Wine glasses"", ""Body soap"", ""Bed linens"", ""Microwave"", ""Private patio or balcony"", ""Lockbox"", ""Essentials"", ""Washer"", ""Coffee maker"", ""Iron"", ""Refrigerator"", ""Hangers"", ""Cleaning available during stay"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Coffee"", ""Paid crib - available upon request"", ""Smoke alarm"", ""Long term stays allowed"", ""First aid kit"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Dining table"", ""Conditioner"", ""Oven""]",$188.00,28,365,29,49,73,211,0,0,0,,,,,,,,,,t,55,55,0,0,
907738493732894363,New Modern Two Bed - Putney 10.,"Spacious Apartment with lift access to this stunning apartment, it consists of 2 large bedrooms, family bathrooms and one ensuite bathroom.","Situated in leafy South West London by the river, Putney faces Fulham across the Thames. It is in Wandsworth borough, just within Zone 2. Putney is perfect for those who want a little peace for their city lifestyle, characterised by stunning architecture, plenty of greenery, and the knowledge it’s a safe environment. With a quick overland railway service to Waterloo, busy high street and the family scene’s vibrancy, Putney manages to maintain a small-town feel and charm of its own.<br /><br />Located in the borough of Wandsworth in South West London, Putney is perhaps most famous as the starting point for the annual Oxford and Cambridge University boat race. <br /><br />Only 6 miles from central London with a range of transport options, plenty of green outdoor space, stunning riverside views, great schools and a family-friendly vibe.",32056798,host_026,2015-04-27,t,Wandsworth,51.45596,-0.21876,Entire serviced apartment,Entire home/apt,5,2.0,2 baths,2.0,3.0,"[""Toaster"", ""Induction stove"", ""Room-darkening shades"", ""Shampoo"", ""Wifi"", ""Dishwasher"", ""Paid parking lot on premises \u2013 2 spaces"", ""Cleaning products"", ""Fire extinguisher"", ""Sound system with Bluetooth and aux"", ""Dishes and silverware"", ""Pocket wifi"", ""Hot water kettle"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Extra pillows and blankets"", ""Kitchen"", ""Hot water"", ""Baking sheet"", ""Shower gel"", ""Children\u2019s dinnerware"", ""Coffee maker: espresso machine"", ""Barbecue utensils"", ""Window guards"", ""Laundromat nearby"", ""Bathtub"", ""Clothing storage"", ""Wine glasses"", ""Body soap"", ""Crib - available upon request"", ""Central heating"", ""Babysitter recommendations"", ""Bed linens"", ""Single level home"", ""Portable fans"", ""Microwave"", ""Electrolux stainless steel single oven"", ""Private entrance"", ""Lockbox"", ""Essentials"", ""Outdoor furniture"", ""Paid street parking off premises"", ""Freezer"", ""Elevator"", ""Iron"", ""TV with standard cable"", ""Refrigerator"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hangers"", ""Books and reading material"", ""Folding or convertible high chair - available upon request"", ""Outdoor dining area"", ""Cleaning available during stay"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Coffee"", ""Smoke alarm"", ""Long term stays allowed"", ""First aid kit"", ""Dedicated workspace"", ""Cooking basics"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""Dining table"", ""Ethernet connection"", ""Conditioner"", ""Drying rack for clothing"", ""Free washer \u2013 In unit""]",$168.00,4,365,26,47,67,318,8,8,0,2023-10-02,2023-12-21,5.0,4.75,4.75,5.0,5.0,4.88,4.63,t,35,35,0,0,1.41
